,cannonsville_gages,cannonsville_hru,pepacton_gages,pepacton_hru
2015-02-14,107.83855022033379,132.4221905934031,87.35276612884124,128.74632245532743
2015-02-15,103.75395957911128,127.3800095761564,84.40097068989918,124.4116028089202
2015-02-16,99.84969153256161,122.5598421975338,81.55840444241016,120.23743673557624
2015-02-17,96.11637285362094,117.95005128209212,78.8204778520336,116.2168912400951
2015-02-18,92.54507718769361,113.53997599368392,76.18285779676927,112.34331932565584
2015-02-19,89.1275469479463,109.31933025265892,73.64128018870844,108.610576958105
2015-02-20,85.85602257920667,105.27875500859722,71.19187048945939,105.01279623965556
2015-02-21,82.72313530857095,101.40918707147144,68.83074368224152,101.54439527090004
2015-02-22,79.72215677761027,97.70236207431437,66.55441909281078,98.20009787483669
2015-02-23,76.84649669607894,94.15034109659057,64.35939570652113,94.97497304492173
2015-02-24,74.09021135196434,90.74560928432746,62.24251274817804,91.86418839474238
2015-02-25,71.44755396532767,87.48132240044237,60.20079712902357,88.86327643237004
2015-02-26,68.9130840950117,84.35075455200965,58.23114909506919,85.96796690613785
2015-02-27,66.48170523756556,81.3476433607188,56.33091299110319,83.17413749457523
2015-02-28,64.14876190643618,78.46622941092679,54.4973105031261,80.47782859942761
2015-03-01,61.909596765943036,75.7007730110167,52.7279528666554,77.875430723905
2015-03-02,59.75981937113475,73.04602263901948,51.02032095372307,75.36332944021085
2015-03-03,57.69554316429117,70.49701277134564,49.37201644602142,72.93808783678418
2015-03-04,55.71270746152355,68.04896033164776,47.78091592885754,70.5964810353454
2015-03-05,53.80788490509608,65.69740275900378,46.244877804451946,68.33540743277855
2015-03-06,51.9773846366108,63.43800569866178,44.76184029569353,66.15188870113118
2015-03-07,50.21810936758244,61.26670600122975,43.329729914330656,64.04302540855564
2015-03-08,48.52676333651236,59.179682136636295,41.94693637853891,62.00615481151828
2015-03-09,46.90515591461418,57.17468063489096,40.61145030315171,60.03857471843317
2015-03-10,45.835758971654144,55.445716879462616,39.64643475583644,58.226493916704015
2015-03-11,56.4211359260214,61.29889068094056,58.820910421589346,67.38118370147208
2015-03-12,174.02528572833359,146.83253453070824,270.57184760571363,195.988417255221
2015-03-13,178.05357906784656,232.9891518851954,197.52646599754482,333.4834202785203
2015-03-14,142.21272627547302,184.67651072770977,161.81907213002853,246.35705145312053
2015-03-15,199.01072238948328,207.7674873426836,254.810889881321,268.4185719699505
2015-03-16,208.99445552431163,258.1726307130328,223.6493619767895,335.01286071617045
2015-03-17,381.66293165583556,374.667265827709,316.9950293740346,396.5152145891177
2015-03-18,342.0180322921617,455.660271197804,271.9499838058248,453.250389679761
2015-03-19,287.90580011580533,371.9447584947946,240.5469352007823,381.11702238688446
2015-03-20,263.4880055185724,334.4817321393341,220.9864125736617,343.4276036589891
2015-03-21,243.90390281815974,308.81635590399287,204.66974890306727,316.0357834125633
2015-03-22,227.05740002894012,287.13649529364625,190.71952211736243,293.1288911338794
2015-03-23,212.33073448735914,268.2518250526683,178.6078624186605,273.45725197255115
2015-03-24,199.29678857035856,251.5785337303097,167.95642970063366,256.3126747687707
2015-03-25,187.64357502841443,236.70141085156368,158.48575731828961,241.1961613843405
2015-03-26,178.77047530333158,223.9263168903236,150.87588839695732,228.00560053575344
2015-03-27,624.5485545021827,413.5613886263118,502.1545593132369,360.27720805132464
2015-03-28,702.4148838207597,824.5225194339409,480.8236808290084,642.364155403948
2015-03-29,468.9652548204863,609.6590769865414,370.3762164080045,575.7824703104537
2015-03-30,378.41497071824085,460.3028730307875,321.0818254079337,468.354812236146
2015-03-31,385.97025401351004,419.6801760262733,332.29496633987776,432.67677080145694
2015-04-01,362.6968221435333,425.77521569872033,300.9797648491631,432.53716414419137
2015-04-02,340.77567752098975,387.8930932350967,285.6166752497629,398.8208349048004
2015-04-03,1234.1139842779494,952.0277765763076,708.1751488296927,732.5398389519531
2015-04-04,2977.5942186284387,2746.0925344531934,1534.4125687883993,1884.269199055054
2015-04-05,1849.9503797121263,2912.214594586145,883.9844622471524,2062.5777093120832
2015-04-06,1210.9927411448102,1690.296971755426,709.7614980138637,1258.0908556665534
2015-04-07,2223.4755258041805,2355.409596059821,944.8548583214574,1570.5599828739712
2015-04-08,2223.2574569707913,2958.2580457042927,909.8931935174389,1862.441171560082
2015-04-09,2973.658348377326,3398.0564917405973,1235.5517079938863,1900.675486235084
2015-04-10,3702.8874306397265,4403.957842242049,1350.377069187346,2319.989663231657
2015-04-11,4037.1529677281583,5065.337576248698,1548.5135216511258,2752.38718127053
2015-04-12,2400.695614986816,3896.644212401447,979.4311945501242,2340.223516035073
2015-04-13,3152.915702637523,3561.5377414570503,1073.869989667509,1904.2281778296972
2015-04-14,3745.3297479549747,4401.894235727532,1084.7568828790045,2162.500257082704
2015-04-15,2497.9177512648453,3753.642497958444,777.4442472825297,1807.0785125548416
2015-04-16,1843.8912328363108,2579.5857769137283,639.6678908878591,1351.2587923294402
2015-04-17,1531.7226702017585,2188.798695662153,606.4769949127466,1194.595980669423
2015-04-18,1171.3762505425864,1804.532850840611,523.6278551284609,1038.39660472841
2015-04-19,980.397782780339,1398.0706915073602,457.4546348930216,861.8714620220061
2015-04-20,871.3169653141994,1169.0203882012297,418.1053012943295,751.0368729065168
2015-04-21,1246.3520028684613,1386.6594745080586,754.0446093819456,980.6049713477894
2015-04-22,981.2500308308183,1415.9903637677337,468.91977244887875,1047.7586532003545
2015-04-23,877.9059562396465,1123.0791075386676,426.53882644107307,753.6206414393173
2015-04-24,772.7358189776909,1030.513937115684,377.5963527487656,678.7608614563437
2015-04-25,705.2147105690311,922.4314019243192,354.5725537014401,607.6784691741678
2015-04-26,606.8991926240258,816.0803206466869,320.9272334217818,558.0364089284712
2015-04-27,553.9932966815428,724.6996963396602,301.18341172116345,509.5165668760188
2015-04-28,522.6384511309683,675.7299098021072,292.01688505518723,481.8163023082708
2015-04-29,487.4400413062764,634.0950546704044,274.3182155770964,459.5588433154199
2015-04-30,456.6141472931491,592.087533788154,260.4876840442336,432.90012567386094
2015-05-01,430.4870513290809,557.1931673614441,248.84318112534896,411.5536011058692
2015-05-02,406.7989729679708,526.0819874992271,238.05194944080137,392.6803510760465
2015-05-03,385.0935241319172,497.70250636612207,227.98079017632878,375.30624537966935
2015-05-04,365.10138433826734,471.635785646175,218.5438495769986,359.18070998821247
2015-05-05,347.9010621055102,448.3913363835347,209.7562041953183,344.34595431769003
2015-05-06,331.90848390899464,427.736651757652,201.83952743046044,331.23720872967624
2015-05-07,313.58514342718166,405.6425865976336,193.86805485538554,318.191698369579
2015-05-08,298.4895633982812,385.2229729157027,186.34679550526792,305.38569685932293
2015-05-09,284.4895679635307,367.0584071463424,179.21875927197863,293.5310837516107
2015-05-10,271.3490297108263,350.0675392785425,172.44122391482296,282.3098682964514
2015-05-11,258.99043321730085,334.09782369386687,165.98742146477832,271.655718593819
2015-05-12,247.5206333947567,319.2002075519252,159.835071168777,261.63618943336235
2015-05-13,237.28955172605842,305.4823248635535,155.5374524156047,253.62237677059983
2015-05-14,226.56851045415726,292.2915864987309,150.9470539161478,246.4642120873285
2015-05-15,216.34500650976503,279.1744384755666,145.1225724089961,237.9029788021093
2015-05-16,229.127871737318,280.95038979234994,250.61518147313922,298.90069346537297
2015-05-17,213.73045986687035,278.25654146946766,197.096861914437,350.32604236559
2015-05-18,193.3232612266649,253.6433236863976,150.616653055438,287.09493677049585
2015-05-19,198.98915170135777,247.91365187481344,167.15247901012265,266.5009429731532
2015-05-20,192.945636116286,243.7987466381118,157.47278372589392,271.9680091002453
2015-05-21,174.44965739712273,229.54920282419712,137.03262130694378,249.16271528038808
2015-05-22,161.7608998130807,209.7186471839781,127.67130385671965,225.11287485695016
2015-05-23,154.83871769359595,199.4739485407094,121.46608207580502,212.7141350391524
2015-05-24,148.57668393716375,191.29983871722396,116.12013749519764,203.03502284644745
2015-05-25,142.61932104929627,183.6129320642834,111.33273542230638,194.42653079451327
2015-05-26,136.9412947511235,176.2872709507352,106.9508383707922,186.5627390748367
2015-05-27,131.52561464322335,169.39157388377257,102.8873807908644,179.2810033675799
2015-05-28,131.03551265720654,165.23730935283902,184.49187042043212,223.4391728918572
2015-05-29,123.74965093022426,160.55105824993058,114.09587055088602,241.5803262421481
2015-05-30,116.98956455609935,150.99183855032945,100.69048670396721,185.4614086253117
2015-05-31,117.08709185264834,147.01790092869945,122.02275265016195,185.60766227939817
2015-06-01,133.3006629694334,155.10125064574137,145.12231722940746,228.59045735989008
2015-06-02,121.32499180194559,157.5283709626612,112.95958234684517,228.822609147968
2015-06-03,132.24606551805059,149.86796353888656,249.33025608972378,303.78818880734343
2015-06-04,115.23894505268265,154.8477673233553,139.5824743767366,341.5505469840334
2015-06-05,97.12410848431558,127.17112227695166,113.0789540023828,225.9910279503068
2015-06-06,184.85846548554855,160.10491063986856,133.2232967095142,223.5647557665125
2015-06-07,150.79981960813492,206.57489382404756,111.81935057032098,224.47160731795347
2015-06-08,134.76230453261073,153.75219628947332,103.72584667805394,193.9700379327226
2015-06-09,829.3794178803076,476.9096746609108,529.0568440230224,544.851134118899
2015-06-10,886.8217128695874,998.6149796480436,358.98592536772276,796.8970483734479
2015-06-11,487.2167918341372,686.1418287392862,224.38053902360093,496.3685310278647
2015-06-12,323.7689466051388,412.3912804975151,186.88395223760392,343.05671307079723
2015-06-13,616.6592053755902,481.68123217702544,325.80614388135973,430.360302271378
2015-06-14,463.2506666497315,616.2182229948827,224.43999956600828,465.68003704657474
2015-06-15,2341.0105046794497,1438.4317295806388,1455.0398527205157,1377.4920627264078
2015-06-16,1449.9007293473712,2189.359646966566,622.134158647649,1821.9859315377923
2015-06-17,831.1222007815746,1058.549115647881,399.7338847314669,849.7456830024421
2015-06-18,621.0652326158139,773.6016322271718,322.21327691093103,619.8978978700101
2015-06-19,601.1389424081125,644.375729937416,349.7397752735819,571.7668952695686
2015-06-20,490.3133946013089,595.5229857711845,281.68551904090623,534.5038705395211
2015-06-21,1003.2820096874448,807.9106290050646,869.2895006121441,892.262478240527
2015-06-22,1015.6599394248765,1123.6743786486245,913.9274866591638,1416.6541955926743
2015-06-23,707.3266927232456,913.6521589777892,525.6686606687201,1141.7985496123788
2015-06-24,653.03122064547,703.0195990409995,450.60094013979824,768.6037217866746
2015-06-25,527.9608883706302,642.7613183950047,370.14276653245395,656.7683355830734
2015-06-26,482.85315553260597,531.6448729454768,339.99209990039,561.0456641539156
2015-06-27,423.4599648190698,494.46027094350046,300.818628184576,508.599478554993
2015-06-28,870.7559351136821,689.4115200063433,576.9445803466365,698.1941554853752
2015-06-29,1154.0736025275373,1128.0170569395932,566.0794230119856,929.7990357655672
2015-06-30,815.972709441756,1057.0715493990708,409.27738931321323,773.5798569022747
2015-07-01,2852.582093187593,2104.733318182854,970.8846162163529,1318.3541462151966
2015-07-02,1727.8261229086377,2644.4241736777844,579.7634494094281,1440.1115854418983
2015-07-03,981.5186884012788,1344.6158981059605,426.086012110164,830.4594513125704
2015-07-04,791.4986962848243,963.91126565834,378.9304883447357,664.6725418323823
2015-07-05,758.8737980370399,871.7307137457659,378.7749865878764,627.5675460000476
2015-07-06,641.754138581204,785.7252021558043,328.6157549793654,581.2872487755922
2015-07-07,569.8029314534075,676.0055727919269,299.0472774968979,505.0764913437986
2015-07-08,582.2529383298645,646.9652184378073,307.0466718965266,499.0207419314919
2015-07-09,528.0959054935552,629.1817997502496,283.18620431389667,483.09370913945867
2015-07-10,949.2334663916071,789.8967547956801,461.5774839812651,602.1426845398825
2015-07-11,770.3245872884186,1004.3086748358847,303.4544434914453,631.8600858164799
2015-07-12,517.03858621752,650.2642196077601,251.84299347326208,441.7941624527284
2015-07-13,459.84846351926154,533.5727781599112,236.44507987289865,392.6682010759228
2015-07-14,430.0243429335419,490.3054837258733,227.81649396929882,377.4828705641686
2015-07-15,509.0013580538089,534.084103814468,232.26224262454755,424.10486681807714
2015-07-16,396.92800702179045,496.8602510004037,213.61865422449824,391.60929700669993
2015-07-17,348.82822755478384,407.99645188134,197.16976068242758,337.78732113402936
2015-07-18,336.9361104440518,382.57746818097496,192.5823294161584,320.10027403836204
2015-07-19,360.79898250874754,392.9203530265421,206.39076510869876,327.1134474052221
2015-07-20,448.50211637654576,476.379966213959,186.00961574331214,334.02654106327094
2015-07-21,304.0668193385387,408.1814237988077,171.1878261544964,297.9193837151219
2015-07-22,337.2155881838088,358.92051063491385,164.80195325059793,278.6073135509612
2015-07-23,270.95420463324706,339.0481597832304,156.76357924424124,264.9498455547631
2015-07-24,240.25073094750013,281.3506691795424,150.05888225024603,250.3198252759356
2015-07-25,227.71986781419568,262.41067304514394,144.09001470773623,239.9463090177189
2015-07-26,365.346901619582,339.9945974552043,204.5231636387907,295.5477865318843
2015-07-27,629.1192400702295,554.1499079148743,342.25724897986515,729.5501499604743
2015-07-28,367.71651761684666,533.7154223172076,182.31752705921096,617.1214650495338
2015-07-29,275.3936903708564,330.24499159295044,154.29742631227305,336.029081992751
2015-07-30,254.03265308013684,288.75660707962214,145.00042028214364,297.33361958578126
2015-07-31,369.6950853793568,342.68057589164283,152.42123379621415,337.6135130153766
2015-08-01,297.56131867495026,368.1980613787251,138.02077899253243,312.54889116926887
2015-08-02,224.06255027683142,274.901267652838,128.4065539149362,261.1401301750649
2015-08-03,203.2064821109519,233.1551887375353,121.84760514685674,241.27261170979423
2015-08-04,227.90768291921773,235.1298990660826,126.61412687253866,234.9144732522009
2015-08-05,198.69908054155832,238.1021125703705,116.10507573570987,227.83916920289008
2015-08-06,175.15660236059722,202.67450709602355,109.72560820931172,210.84626976039425
2015-08-07,166.01521404302778,188.82877326998653,105.22814562293583,200.0966754951017
2015-08-08,158.48355916802885,180.04526993380296,101.06819194320249,191.15255941377632
2015-08-09,151.47295917020875,172.14003803513302,97.15997477678711,182.96138830764963
2015-08-10,144.89933599631962,164.734415719472,93.47125397015526,175.35850600621393
2015-08-11,275.65332011585224,232.05717192440764,248.28451164421438,316.63529518814784
2015-08-12,448.12671884837295,401.0513855768617,388.8002480434401,534.4791760587502
2015-08-13,287.2763503503665,399.130778252112,182.49118971317068,504.2470171470416
2015-08-14,189.30110891647334,246.17602434088775,128.8654420131555,298.15553948051337
2015-08-15,268.77611956262297,235.9480713958415,184.31878099598308,277.2790581802945
2015-08-16,331.5886066637659,333.0819968978098,170.2783907556265,316.1296895011818
2015-08-17,239.70498147397984,314.4054348570027,131.31135932701997,272.0817575591957
2015-08-18,172.34861545139526,210.389264073923,117.59522344771642,223.9736151050909
2015-08-19,160.0560487566981,182.27822693705755,111.81139932226925,206.9967512958752
2015-08-20,167.65543874979616,180.6566161250924,108.84060348236264,203.80368787050747
2015-08-21,785.2531038910544,490.6006735016061,723.010284187719,744.9348903768562
2015-08-22,474.20406927748866,719.2194940111356,255.13901878076575,888.1743976794231
2015-08-23,246.00825065706334,331.80928438485154,163.16857705701946,382.41304869878144
2015-08-24,214.81201882928255,245.9441289651501,151.06087017643813,298.4622283635061
2015-08-25,430.2810005913904,323.72990905908387,181.1067134713959,318.70286623192635
2015-08-26,344.0101137862927,451.0838631966633,147.81971710975284,309.4691225502495
2015-08-27,214.82073898690544,270.1794541307363,131.016190508065,251.1240921672412
2015-08-28,194.25675067256913,218.779687292468,123.82223164829281,229.6002683279638
2015-08-29,183.2816304281009,204.23872099181992,117.51236651201079,215.66508604322385
2015-08-30,173.53924968466168,193.37490489094887,111.76647908540767,203.6886376258296
2015-08-31,164.82741931832248,183.8079435110741,106.49783542888281,193.01393548792296
2015-09-01,156.57621642423737,174.68925007407515,101.63882404621214,183.3913918022875
2015-09-02,149.0934782128097,166.3325549402891,97.13567477653969,174.6408275898159
2015-09-03,142.17194403914186,158.67137827949367,92.94431181787454,166.62411549520573
2015-09-04,135.73468613692384,151.54754326377963,89.0280188954922,159.2330889589141
2015-09-05,129.91428548070715,145.00261827831048,85.36883235255391,152.75467338970654
2015-09-06,124.14195838225152,138.7825282799149,81.90573591408778,146.21795359912613
2015-09-07,118.81637758739458,132.82025102765078,78.65049496170712,140.07102001381307
2015-09-08,113.84012179696627,127.29347041131425,75.57570912480016,134.4702348512685
2015-09-09,109.14683341577364,122.08745177064615,72.66437259454925,129.19932416448518
2015-09-10,106.92143036783258,118.24276569253998,73.13120947531702,127.45446777496645
2015-09-11,118.03271929860956,123.60513668869608,89.31802001958937,150.38442730226188
2015-09-12,104.11189283042836,122.74378846564043,74.136424745292,151.38770961767173
2015-09-13,183.69916211665281,153.7163873199529,499.9749631972951,433.0095151230266
2015-09-14,162.684941161521,201.9313649618338,202.82677904359667,607.467540438254
2015-09-15,110.79675103677614,144.10262082596523,125.91442567324737,300.204057115007
2015-09-16,95.11515590763752,112.59512610581704,112.73582991203861,221.89344040858663
2015-09-17,90.74108504730013,104.76906644821295,106.02427881894761,200.47547541778968
2015-09-18,87.1698565470752,100.49516583651588,100.24956842634484,186.5000363956269
2015-09-19,83.79976591292927,96.625923345822,95.08607601886138,174.76615405213087
2015-09-20,94.3296908961287,99.71002138858675,93.28466221703792,169.45983873836371
2015-09-21,84.43425273044515,102.26813882534684,87.10425572655451,161.1628679558351
2015-09-22,75.16019332225346,88.27441563091993,82.5863085062444,149.44190484948365
2015-09-23,72.01566647808744,83.2016032010237,78.94553927274687,141.71499787146053
2015-09-24,69.37649489894967,80.0583675967802,75.5704095255173,135.03608757618565
2015-09-25,66.86199994865908,77.16506499021128,72.41967940770317,128.92852314711757
2015-09-26,64.45731463285546,74.4005109644987,69.46736621307402,123.29147536245054
2015-09-27,62.15603852430683,71.75403482148184,66.69188939149129,118.0605748627629
2015-09-28,59.952288912944816,69.21905366742484,64.07566435724429,113.18469697220944
2015-09-29,57.840577598117136,66.78935443408267,61.60324103407993,108.62176048094614
2015-09-30,808.3009385134014,510.8415480583405,971.5030827810914,968.661679018395
2015-10-01,1287.928429270876,1243.775473053267,825.7590975309469,1545.7001358676107
2015-10-02,731.5896304468189,1130.8128982018256,409.13184572406897,1029.936259837075
2015-10-03,387.7220673116849,554.0731814530542,278.3906019771232,558.9250946518052
2015-10-04,402.94725219265416,455.2701299600655,278.8719088965935,479.2387271196892
2015-10-05,311.2684065039575,413.4916444697576,228.17662140295738,433.293935580468
2015-10-06,254.93161079315504,321.2097307866711,199.6128389692745,350.9918071450959
2015-10-07,228.67409815228044,282.3303418356209,182.79049934487074,313.2115592766653
2015-10-08,208.4721683192552,256.7380825653098,168.779777738136,286.5643012943139
2015-10-09,191.66766801231518,235.84672934935517,156.81606611064416,264.49360910531266
2015-10-10,443.31203844728185,360.87385984311385,218.8494215870092,328.65111276178715
2015-10-11,311.78378559998714,448.008059106905,158.8988801284009,333.6162418707818
2015-10-12,201.26644297995028,264.81670837808286,135.60613905317473,244.00401457851345
2015-10-13,181.42612675898943,218.21901212442177,127.38563585462276,219.19365515382572
2015-10-14,198.8461713110526,217.7681406100909,127.93267802232728,213.47013723840817
2015-10-15,183.60259675161478,221.4560798521856,118.24994277256437,207.3486081988083
2015-10-16,204.1594146119667,218.72546594451336,120.49427807341858,202.9076253613841
2015-10-17,207.64525716724313,234.5917092878757,115.92669410848782,202.86373940314505
2015-10-18,166.14027371092232,212.66145216523933,102.49344637634215,184.7107121890969
2015-10-19,134.90384884430708,168.84756551784406,96.05438763586322,166.04022514835168
2015-10-20,122.55680875210005,148.43113726614044,91.83393913509998,157.25168232348042
2015-10-21,116.41375856076567,138.7009595696688,87.92210754088808,150.30823338914846
2015-10-22,111.39226522031544,132.26661733694897,84.2644693340045,143.91059756913998
2015-10-23,106.33431202229639,126.68980672821992,80.83369317792915,137.9375312745582
2015-10-24,101.26680358817615,120.6742746052837,77.60682215532191,132.34081912341875
2015-10-25,244.53243757369682,194.2502177245363,125.88585418858145,186.20384069455915
2015-10-26,194.0668660857383,257.87462040155697,90.91338739835308,206.328126532574
2015-10-27,119.02513892923784,161.03586495129525,76.91591109157059,153.4046688102856
2015-10-28,102.25178691422508,122.51408245680815,72.33404015155526,134.36094402223367
2015-10-29,3081.733171474457,1757.645369194389,1637.6594976196534,1390.1615148034552
2015-10-30,1909.26002468998,3061.721766238241,610.1392214212191,2050.612326073373
2015-10-31,662.4088758301721,1115.8778655822302,279.5756757107801,763.1490028999679
2015-11-01,482.6268147045989,609.3843213019259,231.25612867862995,459.63296620578495
2015-11-02,416.7961137696251,502.5282655061652,205.78703978802264,386.39816984325256
2015-11-03,370.26945146781,442.80564996302695,185.81843692135755,342.09469341814514
2015-11-04,333.28314636668205,397.83944625844464,169.5578770104658,308.15897383561133
2015-11-05,302.8536850235374,361.1634874434653,156.01436580824452,280.6267185228207
2015-11-06,277.3416798181229,330.5269070990676,144.53261692409328,257.78426463765
2015-11-07,258.58336733732756,306.18803079606346,134.65094637908246,238.4875003178009
2015-11-08,247.70599753912379,290.40103858987163,126.34661237103245,222.44320819015823
2015-11-09,222.4844333599307,269.1352641850398,118.52449875141497,208.111139050728
2015-11-10,206.1873101462724,246.03229536215167,111.69144272608037,195.0464174891364
2015-11-11,2263.275114541386,1639.5301686411349,465.4295246556313,724.7172112749034
2015-11-12,1375.6627431258016,2258.4608002675304,264.15966408364955,773.7206864491632
2015-11-13,738.0427121994384,1079.8676320987045,219.49593818247166,454.2914237812695
2015-11-14,599.8313115886907,773.7628958651774,194.79157320894427,398.51026038865126
2015-11-15,482.0514410920861,638.3004931872485,156.06685267464744,323.5782312977993
2015-11-16,412.4067893269038,528.4361683673524,140.5649416807738,266.7094456538475
2015-11-17,371.8453148160038,470.08942199406687,132.3670557764862,244.24553527902447
2015-11-18,339.40282693372734,427.36568227335545,125.16682960739698,228.51426344677665
2015-11-19,322.7096346492183,398.7765347420117,121.80165186412424,219.4640123806044
2015-11-20,685.1307948815896,624.9505622071687,516.3536046891375,518.521689370303
2015-11-21,508.35982824690166,729.4069535304449,272.1303008531153,686.0563842578968
2015-11-22,359.3661347685507,478.8315443233356,178.26091864737236,363.5118299998428
2015-11-23,322.4296567879011,405.0217925978064,162.8842022113887,287.9746283378941
2015-11-24,297.532876715884,371.3926830021606,151.63078851625056,263.49375877045725
2015-11-25,276.36297657313133,344.59349084618435,142.10705357248963,245.3860376445328
2015-11-26,257.9488187486015,321.3961228340234,133.84182244633126,229.9769972279034
2015-11-27,241.71243010088523,300.9827222203377,126.54762115453198,216.54925496456377
2015-11-28,237.49805556245735,288.01936242925865,122.20262529048766,206.26595640207088
2015-11-29,235.30639211779842,287.6555527664636,121.1704559059931,201.67672778391648
2015-11-30,208.07576790065568,265.8834626097234,110.783241311598,192.7843083751954
2015-12-01,202.68664908326164,250.24505149270672,106.78331481997941,182.79095299747277
2015-12-02,284.5606607503746,307.80143641313987,178.38372166708865,245.61690737090936
2015-12-03,455.09083979488787,460.6949866711435,222.06039196264038,357.14037782458144
2015-12-04,400.2520410628383,521.1277066046287,158.42984525146628,356.0602901512467
2015-12-05,284.5361724473148,391.88795804849815,120.11915914711548,252.0711412840265
2015-12-06,245.93405551107995,312.56867436752225,109.28695018181382,201.07293589465203
2015-12-07,231.26124078529756,288.4462495277609,103.71608575060066,187.5441079971663
2015-12-08,219.0584461333653,273.0412919845498,98.88195869245283,178.52468558390535
2015-12-09,207.847045669764,259.22826059391065,94.52869168130724,170.53949248312256
2015-12-10,216.41254958827338,259.2310416816013,91.54955812571103,164.73267014315553
2015-12-11,194.7970039614442,249.97696252893817,87.10464465969565,158.06300055414354
2015-12-12,179.33032176492532,225.77548379226803,83.43834452344224,150.45371780621414
2015-12-13,170.52722489606916,213.26092449277155,80.20540589728296,144.40135106439638
2015-12-14,162.67505291634555,203.41033161650245,77.16028191386388,138.84147353213845
2015-12-15,443.02578735366114,384.19093297013,218.106230142754,264.59282095697216
2015-12-16,356.20409864246335,493.0769460917536,124.9535456994827,322.59743437222875
2015-12-17,229.13736072746505,323.00461716858234,86.7871057131793,193.98769093614908
2015-12-18,356.7202412740375,348.3863421835031,222.41858027797565,256.8317914136665
2015-12-19,308.6011824960087,409.5512179685986,129.86251310944772,313.85633769232106
2015-12-20,238.73666535454524,311.856163645982,99.73477442506038,201.8298256750857
2015-12-21,220.8419667739265,276.0052411218704,94.07181235187869,175.12394788694263
2015-12-22,298.28079629236095,333.742160053882,105.79412408851984,194.72306180402597
2015-12-23,741.2032426927581,647.6935478283397,297.2465651307553,357.29308123522713
2015-12-24,939.8188953034623,1039.3712872058663,540.2793070228374,658.622709627928
2015-12-25,633.9308180977348,907.960041712042,276.12744872254655,670.3205561756025
2015-12-26,461.19828310069016,608.4569370392368,192.38320304440694,384.7866380086627
2015-12-27,537.5664003596637,586.1843299942836,203.1360394465019,337.7966308743839
2015-12-28,575.2742055782089,672.9920571768288,203.70693412561002,354.8293136776744
2015-12-29,456.0764187566715,602.6103412004882,169.59393746131994,320.29358921890173
2015-12-30,413.00436843203386,511.35042793365153,162.66691124428183,277.8363210918125
2015-12-31,550.1832536980974,599.3268036670564,285.1264444412002,361.0257742927125
2016-01-01,545.13061863879,682.030237138982,258.7291810941052,440.9633864702437
2016-01-02,493.2294427083124,621.1944370065876,235.30588175862115,394.9571348654617
2016-01-03,458.7692923967681,574.3458116919301,220.40077788324285,365.91488700482927
2016-01-04,429.515204796763,537.0340291691783,207.60570718174256,343.6510374274978
2016-01-05,403.4910469843617,504.2434273742777,196.25076652737266,324.2696570353586
2016-01-06,380.07421343120814,474.83352366574616,186.05213951099347,306.98170588531315
2016-01-07,363.950426081571,450.3850803973408,186.58670993039732,294.5699679342662
2016-01-08,377.61654306324675,453.941322316666,188.02844995116425,302.13395445608506
2016-01-09,379.4306819438321,465.0412152868238,184.16186034199086,302.2723184997016
2016-01-10,1112.2935859596976,956.5687996744908,372.7629998586451,531.5156805740315
2016-01-11,2037.062018711383,1990.2415001340244,724.3665871236062,990.2564896278756
2016-01-12,1192.6330603775216,1882.2530879955657,438.4039130066841,1035.0652956035829
2016-01-13,802.0850910297609,1107.5337346531176,332.46844408109206,640.6330565226862
2016-01-14,691.4035504953753,894.3479389760461,302.5218003102774,532.2694145102772
2016-01-15,617.2342445656982,790.0297736282032,279.4437034843958,481.3856873688215
2016-01-16,966.3417070081668,916.2398723158246,426.7232312927882,567.0220046368423
2016-01-17,876.1167343515023,1130.4265439771127,360.3300733724798,645.3009445572259
2016-01-18,668.026396751879,870.6544919815615,306.28414104460694,539.7714084178285
2016-01-19,592.7976011959519,744.285654331285,282.28555350318436,476.9925944669498
2016-01-20,542.0939149654201,676.6161497461954,265.0564267957021,440.46933906261614
2016-01-21,499.84687783681886,623.3098782618924,249.94980501039868,411.7909994849097
2016-01-22,463.6429741402822,577.9140063711172,236.46078512874033,386.9837761803838
2016-01-23,432.12942414409844,538.4965657100433,224.2941280649289,365.0927895938616
2016-01-24,404.3461103313895,503.8057512334578,213.2281480922755,345.5425320896134
2016-01-25,379.5893928613876,472.93354767237537,203.0917023011641,327.90925268929874
2016-01-26,406.10592492925855,477.2787900867468,208.3998396218492,317.8763506390955
2016-01-27,454.02502615274545,539.7672663723318,204.78169754462914,324.608456632964
2016-01-28,422.738090424291,533.0904468238315,195.92314428885027,321.15590391924
2016-01-29,396.3706547357789,498.9740354375098,187.43862513793485,304.4851767202841
2016-01-30,370.44778503697995,466.0315191930106,179.50146004088785,289.4035156901048
2016-01-31,353.4141000066094,442.91709071091486,172.50268891139032,278.2960289698697
2016-02-01,339.1074206198727,432.6506167427491,166.97473718099965,273.53176934343975
2016-02-02,320.38730546376826,413.9542123316101,160.886888148845,266.2266606651657
2016-02-03,309.78582877303586,397.64567742530295,155.47411856755727,256.9149676320459
2016-02-04,720.7084755400945,675.4799669424194,260.2109276037129,405.56053464874617
2016-02-05,535.2916851274937,807.5634072482826,176.18159454949688,416.2797933617818
2016-02-06,373.36118889172434,522.4595123000068,149.25402733641005,279.99984952293164
